0,Number of Comparisions,,,
965,238731,,965,931225
966,235598,,966,933156
967,234598,,967,935089
968,236408,,968,937024
969,224294,,969,938961
970,228287,,970,940900
971,236394,,971,942841
972,245857,,972,944784
973,230887,,973,946729
974,246425,,974,948676
975,239920,,975,950625
976,244633,,976,952576
977,245176,,977,954529
978,238360,,978,956484
979,245269,,979,958441
980,238421,,980,960400
981,235440,,981,962361
982,244466,,982,964324
983,242713,,983,966289
984,237832,,984,968256
985,251140,,985,970225
986,256085,,986,972196
987,240098,,987,974169
988,242629,,988,976144
989,243976,,989,978121
990,242040,,990,980100
991,249138,,991,982081
992,244032,,992,984064
993,246065,,993,986049
994,239306,,994,988036
995,239777,,995,990025
996,242281,,996,992016
997,254395,,997,994009
998,252095,,998,996004
999,251709,,999,998001
1000,251434,,1000,1000000
,,,,
Insertion Lists Size 1000: Lowest of Highest ,,,,
1000,252721,,,
,,,,
Insertion Lists Size 1000: Highest to Lowest ,,,,
250722,250722,,,
,,,,
Bubble Sort Lists Sizes 1-1000: Lowest to Highest ,,,,
1,0,,,
2,1,,,
3,3,,,
4,6,,,
5,4,,,
6,15,,,
7,21,,,
8,22,,,
9,33,,,
10,45,,,
11,49,,,
12,60,,,
13,72,,,
14,85,,,
15,95,,,
16,117,,,
17,136,,,
18,132,,,
19,171,,,
20,189,,,
21,210,,,
22,216,,,
23,232,,,
24,240,,,
25,294,,,
26,315,,,
27,345,,,
28,363,,,
29,406,,,
30,414,,,
31,462,,,
32,460,,,
33,513,,,
34,506,,,
35,574,,,
36,627,,,
37,630,,,
38,667,,,
39,738,,,
40,765,,,
41,810,,,
42,846,,,
43,875,,,
44,855,,,
45,980,,,
46,1025,,,
47,1071,,,
48,1100,,,
49,1166,,,
50,1170,,,
51,1209,,,
52,1326,,,
53,1287,,,
54,1365,,,
55,1380,,,
56,1485,,,
57,1596,,,
58,1632,,,
59,1690,,,
60,1755,,,
61,1710,,,
62,1825,,,
63,1932,,,
64,2013,,,
65,1975,,,
66,2130,,,
67,2205,,,
68,2275,,,
69,2345,,,
70,2349,,,
71,2457,,,
72,2550,,,
73,2613,,,
74,2665,,,
75,2774,,,
76,2805,,,
77,2673,,,
78,2982,,,
79,3053,,,
80,3160,,,
81,3174,,,
82,3285,,,
83,3375,,,
84,3471,,,
85,3570,,,
86,3640,,,
87,3636,,,
88,3708,,,
89,3888,,,
90,3969,,,
91,3959,,,
92,4185,,,
93,4212,,,
94,4326,,,
95,4312,,,
96,4209,,,
97,4656,,,
98,4675,,,
99,4806,,,
100,4895,,,
101,4945,,,
102,5046,,,
103,5250,,,
104,5203,,,
105,5355,,,
106,5555,,,
107,5605,,,
108,5778,,,
109,5750,,,
110,5980,,,
111,5895,,,
112,5940,,,
113,6322,,,
114,6336,,,
115,6302,,,
116,6460,,,
117,6741,,,
118,6902,,,
119,6930,,,
120,7119,,,
121,7215,,,
122,7245,,,
123,7367,,,
124,7605,,,
125,7497,,,
126,7665,,,
127,7770,,,
128,8092,,,
129,8246,,,
130,8349,,,
131,8344,,,
132,8640,,,
133,8343,,,
134,8775,,,
135,8855,,,
136,9152,,,
137,9310,,,
138,9222,,,
139,9588,,,
140,9639,,,
141,9639,,,
142,9906,,,
143,10075,,,
144,10268,,,
145,10395,,,
146,10432,,,
147,10455,,,
148,10625,,,
149,10981,,,
150,10647,,,
151,11310,,,
152,11421,,,
153,11328,,,
154,11676,,,
155,11869,,,
156,11790,,,
157,12245,,,
158,12382,,,
159,12555,,,
160,12714,,,
161,12690,,,
162,12936,,,
163,13112,,,
164,13288,,,
165,13515,,,
166,13395,,,
167,13708,,,
168,13818,,,
169,13986,,,
170,14260,,,
171,14430,,,
172,14516,,,
173,14812,,,
174,14973,,,
175,15089,,,
176,15355,,,
177,15555,,,
178,15687,,,
179,15840,,,
180,16100,,,
181,15884,,,
182,16335,,,
183,16562,,,
184,16583,,,
185,17010,,,
186,17127,,,
187,17346,,,
188,17542,,,
189,17535,,,
190,17427,,,
191,18145,,,
192,18200,,,
193,18122,,,
194,18720,,,
195,18849,,,
196,18675,,,
197,19053,,,
198,19227,,,
199,19635,,,
200,19897,,,
201,20094,,,
202,20256,,,
203,20203,,,
204,20601,,,
205,20532,,,
206,21100,,,
207,21168,,,
208,21408,,,
209,21565,,,
210,21879,,,
211,21830,,,
212,22321,,,
213,22572,,,
214,22385,,,
215,22815,,,
216,23165,,,
217,23331,,,
218,23443,,,
219,23595,,,
220,23814,,,
221,24174,,,
222,24411,,,
223,24752,,,
224,24931,,,
225,25179,,,
226,25389,,,
227,25546,,,
228,25668,,,
229,26070,,,
230,26145,,,
231,26537,,,
232,26741,,,
233,27000,,,
234,27170,,,
235,27474,,,
236,27694,,,
237,27911,,,
238,27972,,,
239,28035,,,
240,28659,,,
241,28899,,,
242,29025,,,
243,29358,,,
244,29601,,,
245,29845,,,
246,30120,,,
247,30326,,,
248,30592,,,
249,30785,,,
250,31034,,,
251,31099,,,
252,31191,,,
253,31625,,,
254,32116,,,
255,32175,,,
256,32630,,,
257,32643,,,
258,32775,,,
259,33221,,,
260,33517,,,
261,33605,,,
262,34188,,,
263,34348,,,
264,34365,,,
265,34944,,,
266,35200,,,
267,35358,,,
268,35478,,,
269,35581,,,
270,36237,,,
271,36057,,,
272,36736,,,
273,36803,,,
274,37346,,,
275,37045,,,
276,37845,,,
277,37848,,,
278,38332,,,
279,38676,,,
280,38394,,,
281,38812,,,
282,39593,,,
283,39783,,,
284,40033,,,
285,40404,,,
286,40502,,,
287,40635,,,
288,41300,,,
289,41496,,,
290,41044,,,
291,42159,,,
292,41783,,,
293,41788,,,
294,42818,,,
295,43337,,,
296,43429,,,
297,43491,,,
298,43818,,,
299,44298,,,
300,44822,,,
301,44715,,,
302,44890,,,
303,45543,,,
304,45678,,,
305,46207,,,
306,46610,,,
307,46866,,,
308,46417,,,
309,47520,,,
310,47850,,,
311,48177,,,
312,48480,,,
313,48773,,,
314,48970,,,
315,49400,,,
316,49104,,,
317,50058,,,
318,50232,,,
319,50421,,,
320,50689,,,
321,51170,,,
322,50901,,,
323,51703,,,
324,52050,,,
325,52595,,,
326,51894,,,
327,53048,,,
328,53418,,,
329,53865,,,
330,54075,,,
331,54264,,,
332,54910,,,
333,54750,,,
334,55566,,,
335,55774,,,
336,56189,,,
337,55836,,,
338,56800,,,
339,57186,,,
340,57539,,,
341,57694,,,
342,57960,,,
343,57707,,,
344,58786,,,
345,59015,,,
346,59124,,,
347,59596,,,
348,60312,,,
349,60536,,,
350,60970,,,
351,61172,,,
352,61623,,,
353,61918,,,
354,62271,,,
355,62825,,,
356,62694,,,
357,63540,,,
358,63867,,,
359,64030,,,
360,64430,,,
361,64977,,,
362,65331,,,
363,65625,,,
364,65631,,,
365,66259,,,
366,66417,,,
367,67056,,,
